Gene	trt1	trt2	trt3	trt4	ctl1	ctl2	ctl3	ctl4
Zm00001eb096030	2714	2396	2123	1920	4450	2604	2045	2385
Zm00001eb096040	562	635	431	475	811	677	507	531
Zm00001eb096050	0	0	0	0	0	0	0	0
Zm00001eb096060	239	240	202	177	260	137	211	190
Zm00001eb096070	5306	5140	3910	4383	6472	4230	3353	3838
Zm00001eb096080	1231	1291	1162	1133	1459	1056	1050	1069
Zm00001eb096090	64	65	31	47	67	56	58	62
Zm00001eb096100	496	643	640	494	592	586	498	663
Zm00001eb096110	0	0	0	0	0	0	0	0
Zm00001eb096120	0	0	0	0	0	0	0	0
Zm00001eb096130	1539	1887	1735	1646	1781	1084	1117	1505
Zm00001eb096140	387	433	350	292	663	381	303	440
Zm00001eb096160	0	0	0	0	0	0	0	0
Zm00001eb096170	596	430	632	492	622	490	409	514
Zm00001eb096180	0	0	0	0	0	0	0	0
Zm00001eb096190	0	0	0	0	0	0	0	0
Zm00001eb096200	0	0	0	0	0	0	0	0
Zm00001eb096210	0	0	0	0	0	0	0	0
Zm00001eb096220	0	0	0	0	0	0	0	0
Zm00001eb096230	0	0	0	0	0	0	0	0
Zm00001eb096240	0	0	0	0	0	0	0	0
Zm00001eb096250	0	0	0	0	0	0	0	0
Zm00001eb096260	881	1276	1015	1127	950	788	947	986
Zm00001eb096270	0	11	2	8	7	21	16	20
Zm00001eb096280	107	121	80	47	42	38	0	92
Zm00001eb096290	1966	2080	1803	1626	2873	2184	1987	2115
Zm00001eb096310	144	235	230	201	187	170	127	186
Zm00001eb096320	78	85	74	21	72	66	85	58
Zm00001eb096330	75	53	40	50	81	49	50	58
Zm00001eb096340	705	845	653	659	1411	750	826	841
Zm00001eb096350	0	0	0	0	0	0	0	0
Zm00001eb096360	34	20	8	25	184	90	126	74
Zm00001eb096370	152	142	80	83	476	280	159	210
Zm00001eb096380	0	0	0	0	0	0	0	0
Zm00001eb096390	6	10	9	2	150	118	59	63
Zm00001eb096400	21	34	6	1	219	178	78	77
Zm00001eb096410	0	0	0	0	0	0	0	0
Zm00001eb096420	0	0	0	0	0	0	0	0
Zm00001eb096430	0	3	0	0	5	3	0	0
Zm00001eb096440	0	0	0	0	0	0	0	0
Zm00001eb096450	0	0	0	0	0	7	0	3
Zm00001eb096460	0	0	0	0	0	0	0	0
Zm00001eb096470	0	0	0	0	0	0	0	0
Zm00001eb096480	1580	1593	1033	1193	5156	3321	2142	1949
Zm00001eb096490	2554	2836	2199	1793	8026	5236	3590	4001
Zm00001eb096500	867	807	631	759	1020	734	745	755
Zm00001eb096510	49	85	14	32	29	9	29	15
Zm00001eb096520	785	781	643	574	954	663	640	710
Zm00001eb096530	718	711	568	447	1017	678	589	642
Zm00001eb096540	0	0	0	0	0	0	4	0
Zm00001eb096550	0	0	0	0	0	0	0	0
Zm00001eb096560	12	6	0	0	0	11	0	1
Zm00001eb096580	511	535	530	455	506	397	488	462
Zm00001eb096590	209	430	260	220	237	185	174	272
Zm00001eb096600	0	0	0	0	0	0	0	0
Zm00001eb096610	343	410	370	480	506	337	351	316
Zm00001eb096620	0	0	0	0	0	0	0	0
Zm00001eb096640	0	0	0	0	0	0	0	0
Zm00001eb096680	18	1	6	0	17	27	37	14
Zm00001eb096690	616	621	650	600	661	421	595	691
Zm00001eb096700	0	2	0	0	47	13	40	11
Zm00001eb096710	0	0	0	0	0	0	0	0
Zm00001eb096720	198	241	182	141	404	236	205	183
Zm00001eb096730	0	0	0	0	0	0	0	0
Zm00001eb096740	0	0	0	0	0	0	0	0
Zm00001eb096750	435	371	477	531	550	282	325	459
Zm00001eb096760	0	0	0	0	0	0	0	0
Zm00001eb096770	0	0	0	0	0	0	0	0
Zm00001eb096780	0	0	0	0	0	0	0	0
Zm00001eb096790	0	0	0	0	10	0	2	0
Zm00001eb096800	0	0	0	0	0	4	0	0
Zm00001eb096810	0	0	0	0	0	0	0	0
Zm00001eb096820	4	26	9	15	10	0	1	0
Zm00001eb096830	94	115	94	68	118	74	59	92
Zm00001eb096840	30	25	26	12	27	13	51	19
Zm00001eb096850	634	614	691	562	696	704	516	709
Zm00001eb096860	565	523	564	500	701	646	558	613
Zm00001eb096870	94	167	109	100	436	215	166	165
Zm00001eb096890	427	395	307	533	595	409	397	438
Zm00001eb096900	1159	1490	1228	1454	341	331	305	494
Zm00001eb096920	825	805	849	753	1018	612	556	639
Zm00001eb096930	0	0	0	0	12	8	3	18
Zm00001eb096940	26	15	37	16	15	24	31	33
Zm00001eb096950	172	139	127	120	265	185	149	70
Zm00001eb096960	0	0	0	0	0	0	0	0
Zm00001eb096970	1081	1086	949	827	822	783	831	838
Zm00001eb096980	4433	4943	4342	4166	3151	2284	2002	2158
Zm00001eb096990	690	873	668	638	975	676	666	679
Zm00001eb097000	358	430	385	291	546	340	375	468
Zm00001eb097010	0	0	0	0	0	0	0	0
Zm00001eb097020	0	0	0	8	9	2	0	12
Zm00001eb097030	173	161	129	122	217	183	111	128
Zm00001eb097040	38	69	99	56	45	57	42	38
Zm00001eb097050	40	47	18	27	81	53	101	48
Zm00001eb097060	0	0	0	0	0	0	0	0
Zm00001eb097070	0	0	0	0	0	0	0	0
Zm00001eb097080	679	782	732	827	743	626	636	780
Zm00001eb097100	142	154	197	121	172	132	143	226
Zm00001eb097110	0	0	0	0	0	0	0	0
Zm00001eb097120	31	6	25	10	24	26	15	37
Zm00001eb097130	147	223	216	244	221	115	158	245
Zm00001eb097140	5	25	16	0	16	17	17	22
Zm00001eb097150	313	313	190	130	269	185	191	203
Zm00001eb097160	131	242	150	181	288	254	214	215
Zm00001eb097180	1461	1564	1613	1475	1374	1285	1403	1596
Zm00001eb097190	0	0	0	0	0	0	0	0
Zm00001eb097200	914	1024	678	741	1011	664	472	577
Zm00001eb097210	0	0	0	0	5	0	0	5
Zm00001eb097220	1234	1433	1299	1332	1729	1270	1348	1335
Zm00001eb097230	259	268	238	297	541	413	375	349
Zm00001eb097240	221	239	250	205	312	214	228	194
Zm00001eb097250	0	0	0	0	0	0	0	0
Zm00001eb097260	0	0	0	0	0	0	0	0
Zm00001eb097270	0	0	0	0	0	0	0	0
Zm00001eb097280	0	0	0	0	0	0	0	0
Zm00001eb097290	468	499	489	557	629	428	554	534
Zm00001eb097300	3874	3766	3349	3420	5053	3413	3753	4117
Zm00001eb097310	130	116	99	108	87	81	140	132
Zm00001eb097330	321	340	417	373	446	443	416	394
Zm00001eb097340	173	123	120	159	120	104	175	138
Zm00001eb097360	1654	2090	2021	1913	2285	1794	1914	2277
Zm00001eb097370	0	0	0	0	0	0	0	0
Zm00001eb097380	0	0	0	0	0	0	0	0
Zm00001eb097390	486	383	466	511	361	295	370	408
Zm00001eb097400	506	663	618	535	683	644	696	722
Zm00001eb097410	0	0	0	0	0	0	0	0
Zm00001eb097420	0	0	0	0	0	0	0	0
Zm00001eb097480	73	72	93	74	86	120	94	85
Zm00001eb097490	0	0	0	0	0	0	0	0
Zm00001eb097500	0	0	0	0	0	0	0	0
Zm00001eb097510	0	0	0	0	0	0	0	11
Zm00001eb097520	0	0	0	0	0	0	0	0
Zm00001eb097530	0	0	0	0	0	0	0	0
Zm00001eb097540	0	0	0	0	0	0	0	0
Zm00001eb097550	83	118	77	135	161	116	56	94
Zm00001eb097570	0	0	0	0	0	0	0	0
Zm00001eb097580	0	0	0	5	19	0	8	7
Zm00001eb097590	0	0	0	0	0	0	0	0
Zm00001eb097610	3	0	8	0	2	8	0	18
Zm00001eb097650	266	224	223	158	383	259	254	163
Zm00001eb097670	1303	1502	1526	1274	1786	1227	1348	1351
Zm00001eb097680	0	0	0	0	0	0	0	0
Zm00001eb097690	838	907	927	806	1037	747	782	819
Zm00001eb097710	28	25	53	19	63	58	31	26
Zm00001eb097720	0	0	10	0	1	0	0	0
Zm00001eb097730	453	413	293	447	1119	593	371	463
Zm00001eb097740	165	147	173	134	189	62	22	71
Zm00001eb097750	52	39	33	48	47	46	40	32
Zm00001eb097760	0	0	0	0	0	0	0	0
Zm00001eb097770	0	0	0	0	0	0	0	1
Zm00001eb097780	198	232	233	202	154	145	204	211
Zm00001eb097790	557	978	920	748	1071	870	721	873
Zm00001eb097800	0	0	0	0	0	0	0	0
Zm00001eb097820	0	0	0	0	0	0	0	0
Zm00001eb097830	58	60	41	81	37	19	60	33
Zm00001eb097840	0	0	0	0	0	0	0	0
Zm00001eb097850	0	0	0	0	0	0	0	0
Zm00001eb097860	0	0	0	0	0	0	0	0
Zm00001eb097870	0	0	0	0	0	0	0	0
Zm00001eb097880	0	0	0	0	0	0	0	0
Zm00001eb097890	2200	2279	2116	2009	2708	2211	2063	2648
Zm00001eb097900	0	0	0	0	0	0	0	0
Zm00001eb097910	0	0	0	0	0	0	0	0
Zm00001eb097920	0	0	0	0	0	0	0	0
Zm00001eb097930	9	31	13	16	70	49	26	36
Zm00001eb097940	587	813	613	566	757	416	396	501
Zm00001eb097950	526	425	440	173	1221	992	626	594
Zm00001eb097960	0	0	0	0	0	0	0	0
Zm00001eb097980	182	160	141	125	137	146	99	104
Zm00001eb097990	355	393	336	355	335	326	282	371
Zm00001eb098010	0	0	0	0	0	0	0	0
Zm00001eb098030	501	659	681	615	575	478	545	601
Zm00001eb098040	10	41	15	23	39	30	26	29
Zm00001eb098050	0	0	0	0	0	0	0	0
Zm00001eb098060	0	0	0	0	0	0	0	0
Zm00001eb098070	20	9	15	14	29	30	50	67
Zm00001eb098080	0	6	5	25	16	7	23	11
Zm00001eb098100	2365	2677	2146	2494	3643	2999	2812	2682
Zm00001eb098110	0	0	0	0	0	0	0	0
Zm00001eb098120	5	7	20	14	23	30	45	73
Zm00001eb098130	0	12	24	0	9	12	9	2
Zm00001eb098140	0	0	0	0	0	9	0	3
Zm00001eb098150	0	0	0	0	0	1	1	5
Zm00001eb098160	0	0	0	0	0	0	0	0
Zm00001eb098170	8	15	17	14	162	189	198	90
Zm00001eb098180	34	34	22	2	59	48	18	25
Zm00001eb098190	0	0	0	0	3	0	0	22
Zm00001eb098200	0	0	0	0	0	0	0	0
Zm00001eb098210	0	0	0	0	0	0	0	0
Zm00001eb098220	162	254	182	134	603	537	578	429
Zm00001eb098230	156	195	255	134	170	138	108	143
Zm00001eb098240	0	0	0	0	0	0	0	0
Zm00001eb098250	493	436	441	343	406	285	279	421
Zm00001eb098270	0	0	0	0	0	0	0	0
Zm00001eb098280	234	283	303	281	275	224	191	245
Zm00001eb098300	0	0	0	0	0	0	0	0
Zm00001eb098320	0	0	0	0	0	0	0	0
Zm00001eb098330	40	31	20	17	54	25	17	36
Zm00001eb098340	8	0	0	0	0	15	1	10
Zm00001eb098370	201	197	171	186	293	186	155	289
Zm00001eb098380	35	123	85	88	96	68	76	114
Zm00001eb098390	0	0	0	0	0	0	0	0
Zm00001eb098400	4	0	7	0	2	0	23	10
Zm00001eb098410	11	40	20	14	26	5	19	23
Zm00001eb098420	7	12	0	3	13	0	7	1
Zm00001eb098430	17	5	17	25	17	6	5	4
Zm00001eb098450	2952	3396	2988	2931	4176	2952	2774	3233
Zm00001eb098460	1252	1602	1878	1650	1924	1659	1776	1963
Zm00001eb098470	0	0	0	0	0	0	0	0
Zm00001eb098480	0	0	0	0	0	0	0	0
Zm00001eb098490	815	946	771	686	1219	811	558	712
Zm00001eb098500	93	43	21	72	52	34	36	43
Zm00001eb098510	386	432	329	352	388	289	252	347
Zm00001eb098520	826	852	842	845	1124	792	722	941
Zm00001eb098530	0	0	0	0	0	0	0	0
Zm00001eb098540	310	379	262	409	571	451	432	475
Zm00001eb098550	5	4	0	0	4	6	16	0
Zm00001eb098560	6	0	0	0	3	0	0	0
Zm00001eb098570	0	0	7	17	6	0	9	2
Zm00001eb098580	1997	2077	1641	1789	1736	1306	1190	1460
Zm00001eb098590	208	175	191	193	263	217	131	193
Zm00001eb098600	0	0	0	0	0	0	0	0
Zm00001eb098610	782	829	812	774	1114	991	981	1021
Zm00001eb098620	450	667	770	496	1330	1508	2104	1193
Zm00001eb098630	0	0	0	0	0	0	0	0
Zm00001eb098640	27	31	32	17	21	24	12	20
Zm00001eb098650	0	0	0	0	1	19	11	1
Zm00001eb098660	0	0	0	0	0	0	0	0
Zm00001eb098670	0	1	0	0	5	0	8	4
Zm00001eb098680	708	714	1025	751	1447	1214	1601	1223
Zm00001eb098700	130	205	160	95	78	90	104	56
Zm00001eb098710	97	66	63	52	41	51	56	40
Zm00001eb098720	12	18	14	15	10	9	27	24
Zm00001eb098730	6	17	8	2	14	9	0	6
Zm00001eb098740	4	17	23	14	4	20	0	22
Zm00001eb098750	8	34	18	14	37	18	22	23
Zm00001eb098760	25	17	7	15	10	15	1	17
Zm00001eb098770	607	659	520	506	653	466	350	545
Zm00001eb098780	0	0	0	0	0	0	0	0
Zm00001eb098810	0	0	0	0	0	0	0	0
Zm00001eb098820	0	0	0	0	0	0	0	0
Zm00001eb098830	0	0	0	9	0	0	0	0
Zm00001eb098840	10	42	32	22	6	1	7	6
Zm00001eb098850	27	58	52	55	50	49	74	87
Zm00001eb098860	260	269	152	232	46	26	14	25
Zm00001eb098880	142	168	140	102	197	180	139	191
Zm00001eb098900	17	1	13	24	23	17	2	18
Zm00001eb098910	5322	4561	3856	3634	11020	7577	4908	5683
Zm00001eb098920	0	0	0	0	0	0	0	0
Zm00001eb098930	0	0	0	0	0	0	0	0
Zm00001eb098940	112	136	127	55	150	120	43	131
Zm00001eb098950	0	0	0	0	0	0	0	0
Zm00001eb098960	2	0	1	0	6	0	8	2
Zm00001eb098970	93	71	45	38	71	35	48	37
Zm00001eb098980	515	668	403	497	552	407	366	406
Zm00001eb098990	2101	2445	1985	1949	2272	1800	1566	1862
Zm00001eb099000	37	16	31	28	30	17	50	22
Zm00001eb099010	0	9	3	5	6	1	3	6
Zm00001eb099020	0	0	0	0	0	0	0	0
Zm00001eb099030	8	1	17	14	0	6	0	3
Zm00001eb099040	10	0	0	0	0	0	1	0
Zm00001eb099050	0	0	0	0	0	0	0	0
Zm00001eb099060	0	0	0	0	0	0	0	0
Zm00001eb099070	59	70	4	25	73	37	45	55
Zm00001eb099080	59	88	92	41	80	118	48	69
Zm00001eb099090	422	640	546	420	459	512	473	681
Zm00001eb099100	250	179	196	174	324	161	101	120
Zm00001eb099110	0	0	0	0	0	0	0	0
Zm00001eb099120	1836	1768	1786	1736	2438	1764	1905	1898
Zm00001eb099130	8	7	0	0	2	0	0	0
Zm00001eb099150	0	0	0	0	0	0	0	0
Zm00001eb099160	3	0	0	18	1	0	0	0
Zm00001eb099170	124	87	126	106	102	83	56	89
Zm00001eb099180	0	0	0	0	0	0	0	0
Zm00001eb099190	66	46	40	53	92	93	1	34
Zm00001eb099200	112	45	36	74	185	102	79	65
Zm00001eb099210	0	8	0	9	6	0	0	0
Zm00001eb099220	0	0	0	0	0	0	0	0
Zm00001eb099230	0	0	0	0	0	0	0	0
Zm00001eb099240	547	580	540	460	1872	1245	918	923
Zm00001eb099250	366	367	418	395	368	385	413	551
Zm00001eb099260	0	0	0	0	0	0	0	0
Zm00001eb099270	0	0	0	0	0	0	0	0
Zm00001eb099280	693	743	708	582	1186	918	807	716
Zm00001eb099290	0	0	0	0	0	0	0	0
Zm00001eb099300	0	0	0	0	0	0	0	0
Zm00001eb099310	0	0	0	0	0	0	0	0
Zm00001eb099320	32	44	20	34	43	40	18	47
Zm00001eb099340	128	115	134	178	173	109	103	140
Zm00001eb099350	35	103	46	39	87	43	28	65
Zm00001eb099360	171	175	154	129	127	114	132	124
Zm00001eb099370	0	0	0	0	0	0	0	0
Zm00001eb099380	0	0	0	0	0	0	0	0
Zm00001eb099390	0	0	0	0	0	0	0	0
Zm00001eb099400	0	0	0	0	0	0	0	0
Zm00001eb099410	0	0	0	0	0	0	0	0
Zm00001eb099420	0	0	0	0	0	0	0	0
Zm00001eb099430	0	0	0	0	0	0	0	0
Zm00001eb099440	0	0	7	0	114	46	31	35
Zm00001eb099450	0	0	0	0	0	0	0	0
Zm00001eb099460	0	0	0	0	0	0	0	0
Zm00001eb099470	9	7	0	2	2	4	0	1
Zm00001eb099480	1059	1111	976	1023	1512	998	983	1010
Zm00001eb099490	168	233	154	120	810	658	518	359
Zm00001eb099500	0	0	0	0	0	0	0	0
Zm00001eb099520	203	248	138	225	181	133	81	140
Zm00001eb099530	345	414	347	390	476	225	200	338
Zm00001eb099540	0	0	0	0	0	0	0	0
Zm00001eb099550	0	0	0	0	0	0	0	0
Zm00001eb099560	0	0	0	0	0	0	0	0
Zm00001eb099570	3	7	0	0	24	17	17	12
Zm00001eb099580	555	768	459	425	855	585	413	502
Zm00001eb099590	443	396	335	321	903	579	444	469
Zm00001eb099600	568	699	542	507	722	520	493	562
Zm00001eb099610	558	731	707	637	432	405	555	320
Zm00001eb099620	0	0	0	0	0	0	0	0
Zm00001eb099640	9	47	15	10	30	22	4	12
Zm00001eb099650	0	0	0	0	0	0	0	0
Zm00001eb099660	0	0	0	0	0	0	0	0
Zm00001eb099670	478	531	404	296	97	57	33	63
Zm00001eb099680	2	0	0	14	3	0	0	0
Zm00001eb099690	0	0	0	0	0	0	0	0
Zm00001eb099710	0	0	5	0	0	0	12	1
Zm00001eb099720	23	38	34	40	28	20	0	15
Zm00001eb099730	0	0	0	0	0	0	0	0
Zm00001eb099740	248	328	380	284	289	191	185	261
Zm00001eb099750	499	498	426	498	489	266	336	368
Zm00001eb099760	390	461	349	342	447	312	275	384
Zm00001eb099770	116	207	184	79	151	144	230	159
Zm00001eb099780	163	147	122	120	151	93	114	125
Zm00001eb099790	0	0	0	0	0	0	0	0
Zm00001eb099800	0	0	0	0	0	0	0	3
Zm00001eb099810	124	172	115	98	331	366	341	325
Zm00001eb099820	659	721	566	296	1265	1421	1614	934
Zm00001eb099830	0	0	0	0	0	0	0	0
Zm00001eb099850	90	127	126	103	232	93	94	131
Zm00001eb099870	9	1	4	0	4	3	0	2
Zm00001eb099880	1	0	2	0	7	4	0	0
Zm00001eb099890	0	1	0	0	0	0	0	0
Zm00001eb099900	0	0	0	0	0	0	0	0
Zm00001eb099910	38	79	36	16	141	69	65	59
Zm00001eb099920	325	295	209	174	395	290	267	166
Zm00001eb099930	91	160	53	72	175	149	76	121
Zm00001eb099940	0	0	0	0	0	0	0	0
Zm00001eb099960	1569	1450	1455	1453	1922	1493	1514	1650
Zm00001eb099970	163	162	141	161	253	118	155	161
Zm00001eb099980	1373	1415	732	969	4366	2714	1523	1911
Zm00001eb099990	0	0	0	0	0	0	0	0
Zm00001eb100000	0	0	0	0	0	2	0	6
Zm00001eb100010	0	0	5	0	0	4	0	0
Zm00001eb100020	104	53	65	52	80	100	59	30
Zm00001eb100030	0	0	0	0	0	0	0	0
Zm00001eb100050	0	0	0	0	0	0	0	0
Zm00001eb100060	126	125	92	122	141	105	173	152
Zm00001eb100070	0	0	5	0	0	0	0	0
Zm00001eb100090	27	51	34	19	49	55	54	49
Zm00001eb100100	650	931	752	899	1104	758	808	1058
Zm00001eb100110	9	22	24	31	11	23	19	31
Zm00001eb100130	225	240	233	179	684	617	454	501
Zm00001eb100140	28	38	67	61	42	39	31	21
Zm00001eb100150	0	0	0	0	0	0	0	0
Zm00001eb100160	251	350	213	143	476	304	205	303
Zm00001eb100170	123	80	80	123	109	65	83	89
Zm00001eb100180	7960	7179	4034	4932	11902	6792	3088	4558
Zm00001eb100190	676	846	603	647	945	854	565	664
Zm00001eb100200	6	0	0	0	16	0	0	6
Zm00001eb100210	45	45	8	12	36	28	8	25
Zm00001eb100220	74	33	37	22	53	43	69	51
Zm00001eb100230	5	0	0	39	10	5	10	15
Zm00001eb100250	672	696	519	367	926	856	695	743
Zm00001eb100260	89	87	81	149	119	60	51	127
Zm00001eb100280	0	0	10	0	0	2	12	0
Zm00001eb100290	0	0	0	0	0	0	1	10
Zm00001eb100300	0	0	0	0	1	0	0	0
Zm00001eb100310	447	601	554	429	568	441	417	490
Zm00001eb100320	0	0	0	0	5	0	0	0
Zm00001eb100330	0	0	0	0	0	0	0	0
Zm00001eb100340	20	39	106	45	45	40	86	130
Zm00001eb100350	165	143	180	146	134	106	180	227
Zm00001eb100360	14	14	24	10	0	6	0	0
Zm00001eb100370	0	0	0	0	0	0	0	0
Zm00001eb100380	10	16	12	0	6	29	14	8
Zm00001eb100400	0	0	0	0	0	0	0	0
Zm00001eb100410	0	0	0	0	0	0	0	0
Zm00001eb100420	0	0	0	0	0	0	0	0
Zm00001eb100430	9	7	3	0	3	15	0	19
Zm00001eb100440	433	393	481	345	306	359	353	465
Zm00001eb100450	909	1017	796	744	1085	792	713	762
Zm00001eb100460	0	0	0	0	0	0	0	0
Zm00001eb100470	0	7	0	0	0	0	0	0
Zm00001eb100480	0	0	0	0	0	0	0	0
Zm00001eb100490	68	200	103	142	158	108	122	190
Zm00001eb100520	0	0	0	0	0	0	0	0
Zm00001eb100530	346	482	401	400	451	367	428	438
Zm00001eb100540	6	0	0	0	3	0	0	0
Zm00001eb100550	852	968	1207	878	1039	795	924	1029
Zm00001eb100560	0	0	0	0	0	0	0	2
Zm00001eb100570	0	3	0	0	0	5	0	1
Zm00001eb100580	0	0	0	0	0	0	0	0
Zm00001eb100590	0	0	0	0	0	0	0	0
Zm00001eb100600	189	321	260	256	360	266	197	288
Zm00001eb100610	176	201	239	324	165	179	187	220
Zm00001eb100620	296	330	294	223	305	236	217	236
Zm00001eb100630	0	0	0	0	0	0	0	0
Zm00001eb100650	0	0	0	0	4	0	0	4
Zm00001eb100660	0	0	0	0	0	0	0	0
Zm00001eb100670	0	0	0	0	0	0	0	0
Zm00001eb100680	39	30	38	80	24	18	17	19
Zm00001eb100690	4	0	1	0	10	1	7	3
Zm00001eb100700	0	0	0	0	13	3	11	0
Zm00001eb100710	93	112	158	87	144	156	275	155
Zm00001eb100720	26	54	23	29	96	103	91	79
Zm00001eb100730	0	0	0	0	0	0	0	0
Zm00001eb100740	0	0	0	0	0	0	0	0
Zm00001eb100750	234	126	92	105	289	129	99	118
Zm00001eb100770	2282	2190	1960	1676	2289	1765	1230	1385
Zm00001eb100780	0	0	4	5	1	16	0	0
Zm00001eb100790	11	0	17	6	3	0	10	11
Zm00001eb100800	67	42	79	39	25	28	23	33
Zm00001eb100810	0	0	0	0	0	0	0	0
Zm00001eb100820	538	538	463	425	1313	678	458	541
Zm00001eb100830	267	310	300	158	398	343	262	363
Zm00001eb100840	0	0	0	0	4	9	14	0
Zm00001eb100860	0	0	0	0	0	0	0	0
Zm00001eb100880	0	0	10	0	8	0	0	0
Zm00001eb100890	178	145	160	159	144	139	91	127
Zm00001eb100900	0	0	9	0	7	5	0	0
Zm00001eb100910	0	0	0	0	0	0	0	0
Zm00001eb100920	932	996	1011	928	1103	647	880	855
Zm00001eb100930	0	0	5	0	4	0	0	2
Zm00001eb100940	0	0	0	0	4	0	11	1
Zm00001eb100950	283	272	225	319	299	303	202	305
Zm00001eb100960	30	29	29	62	47	36	47	38
Zm00001eb100970	0	0	0	20	3	4	8	3
Zm00001eb100980	148	127	74	65	238	208	232	185
Zm00001eb100990	0	0	0	0	0	0	0	0
Zm00001eb101000	0	0	0	0	0	0	0	0
Zm00001eb101010	61	67	101	37	103	89	136	130
Zm00001eb101030	0	0	0	0	0	0	0	0
Zm00001eb101040	0	0	0	0	5	0	0	0
Zm00001eb101050	1712	1337	1255	1012	2283	1535	1275	1102
Zm00001eb101060	0	0	0	0	0	7	0	0
Zm00001eb101070	0	0	0	0	0	0	0	0
Zm00001eb101080	519	665	645	518	702	534	641	561
Zm00001eb101090	7542	8890	6339	6999	7478	4862	4226	5049
Zm00001eb101100	147	216	203	144	266	164	128	205
Zm00001eb101110	0	0	0	0	0	0	0	0
Zm00001eb101120	5	9	0	11	0	0	6	0
Zm00001eb101130	6	17	24	20	25	20	55	39
Zm00001eb101150	48	25	31	27	34	13	30	21
Zm00001eb101160	0	0	0	0	0	0	0	0
Zm00001eb101170	344	332	179	230	681	471	335	269
Zm00001eb101180	345	461	467	441	557	410	528	388
Zm00001eb101190	0	0	0	0	3	1	15	4
Zm00001eb101200	150	171	191	289	206	123	92	147
Zm00001eb101210	0	0	0	0	0	0	0	4
Zm00001eb101220	605	580	468	425	1082	717	588	573
Zm00001eb101230	14	14	15	4	20	8	11	18
Zm00001eb101250	0	5	0	0	0	0	0	0
Zm00001eb101270	431	437	351	310	807	497	316	408
Zm00001eb101280	0	6	11	0	26	2	2	5
Zm00001eb101290	62	137	128	70	154	157	118	107
Zm00001eb101300	0	0	0	0	0	0	0	0
Zm00001eb101310	15	0	0	0	1	0	0	3
Zm00001eb101320	398	383	523	398	663	531	561	502
Zm00001eb101330	39	115	39	56	83	71	57	76
Zm00001eb101340	111	124	150	155	123	105	98	162
Zm00001eb101350	0	0	0	0	0	0	0	0
Zm00001eb101360	0	9	0	0	0	0	0	0
Zm00001eb101370	7	0	4	5	12	9	1	9
Zm00001eb101380	834	1018	867	841	4393	2784	1909	1923
Zm00001eb101390	0	0	0	0	0	0	0	0
Zm00001eb101400	0	0	0	0	3	1	3	0
Zm00001eb101410	975	861	900	709	1772	1124	587	690
Zm00001eb101420	8	0	3	10	13	13	19	8
Zm00001eb101440	231	199	298	217	238	127	156	288
Zm00001eb101450	43	36	54	36	192	94	70	89
Zm00001eb101460	0	0	0	0	0	0	0	8
Zm00001eb101470	337	340	316	324	418	432	272	287
Zm00001eb101480	459	538	411	437	855	699	575	746
Zm00001eb101500	963	899	545	686	2176	1532	840	1024
Zm00001eb101510	0	0	0	0	6	0	0	0
Zm00001eb101520	247	206	165	130	346	232	215	278
Zm00001eb101530	155	178	188	166	255	193	254	308
Zm00001eb101540	12	2	10	8	4	4	18	3
Zm00001eb101550	0	0	0	1	1	0	1	2
Zm00001eb101560	0	0	0	0	8	3	0	12
Zm00001eb101580	103	121	103	79	341	332	214	138
Zm00001eb101600	0	0	0	0	0	0	0	0
Zm00001eb101610	0	0	0	0	0	0	0	0
Zm00001eb101620	0	0	0	0	0	0	0	0
Zm00001eb101630	0	0	0	6	0	0	0	17
Zm00001eb101640	107	83	44	110	160	81	77	159
Zm00001eb101660	80	77	42	44	163	120	56	106
Zm00001eb101670	588	652	814	641	892	673	801	887
Zm00001eb101680	1271	1618	1003	1022	2012	1137	929	1037
Zm00001eb101690	0	0	0	0	0	0	0	0
Zm00001eb101700	2066	1943	2006	1851	2410	1726	1481	1860
Zm00001eb101710	54	59	31	84	97	59	77	95
Zm00001eb101720	0	0	0	0	0	0	0	0
Zm00001eb101730	0	0	0	0	0	0	0	0
Zm00001eb101740	0	0	0	0	0	0	0	0
Zm00001eb101750	5298	7433	7166	7054	8967	7714	8725	10055
Zm00001eb101760	0	0	0	0	0	0	0	0
Zm00001eb101770	44	86	45	16	237	114	48	44
Zm00001eb101780	547	675	587	601	620	379	302	627
Zm00001eb101800	4	4	0	0	12	0	0	14
Zm00001eb101810	0	6	0	0	8	0	11	5
Zm00001eb101820	370	344	338	243	471	337	343	414
Zm00001eb101840	896	806	701	604	2458	1951	2008	1103
Zm00001eb101850	0	8	0	0	0	0	0	0
Zm00001eb101860	1124	1209	1058	962	1510	931	904	949
Zm00001eb101870	0	0	0	0	0	6	0	0
Zm00001eb101880	57	107	139	117	398	287	164	158
Zm00001eb101890	12	0	0	10	11	0	0	0
Zm00001eb101900	0	0	0	0	0	0	0	0
Zm00001eb101910	0	0	1	4	0	0	1	4
Zm00001eb101920	7	0	1	0	1	0	0	1
Zm00001eb101930	49	100	49	71	212	150	221	135
Zm00001eb101940	593	605	607	627	778	526	731	710
Zm00001eb101950	170	310	244	300	208	204	221	218
Zm00001eb101960	173	159	140	186	187	110	136	185
Zm00001eb101970	17	37	31	22	30	28	17	47
Zm00001eb101980	1622	1586	1289	1152	3270	2562	1950	1828
